Graph Name,Source,Captive,Edge_weight,Interaction_type,Data_collection,Species,Data_duration_days,Mammal?,Time_resolution_secs,Citation
insecta_ant_colony2_day02,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day03,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day04,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day05,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day06,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day07,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day08,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day09,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day10,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day11,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day12,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day13,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day14,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day15,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day16,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day17,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day18,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day19,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day20,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day21,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day22,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day23,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day24,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day25,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day26,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day27,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day28,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day29,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day30,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day31,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day32,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day33,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day34,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day35,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day36,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day37,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day38,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day39,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day40,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2_day41,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony2,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,41,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day01,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day02,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day03,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day04,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day05,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day06,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day07,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day08,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day09,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day10,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony3_day11,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
